id_bruvoll_2023;id_source;house_size;site_name;region;arch_culture;data_source;site_name_ill;neighbourhood_logic;mean_orien;site_name_ill_short;Settlement
313;321;85,6513667;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;26,92521699;Vráble SW;Vrable SW
314;322;50,26286123;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;11,98950298;Vráble SW;Vrable SW
315;323;48,23128159;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;12,55268936;Vráble SW;Vrable SW
316;324;27,78289369;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;21,34621198;Vráble SW;Vrable SW
317;325;63,51793293;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;14,81289186;Vráble SW;Vrable SW
318;326;43,89582012;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;14,80631589;Vráble SW;Vrable SW
319;327;56,03459833;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;4,034853049;Vráble SW;Vrable SW
320;328;59,23727602;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;12,8515113;Vráble SW;Vrable SW
321;329;39,16834533;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;357,7905579;Vráble SW;Vrable SW
322;330;53,33739251;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;13,38595252;Vráble SW;Vrable SW
323;331;41,41864198;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;16,91887773;Vráble SW;Vrable SW
324;332;44,33995343;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;18,83314193;Vráble SW;Vrable SW
325;333;72,37665897;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;22,07813205;Vráble SW;Vrable SW
326;334;56,16015205;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;21,72198561;Vráble SW;Vrable SW
327;335;43,39331037;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;16,32435881;Vráble SW;Vrable SW
328;336;73,07254957;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;4,762712225;Vráble SW;Vrable SW
329;337;44,74862578;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;15,47343468;Vráble SW;Vrable SW
330;338;62,68215398;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;14,09134909;Vráble SW;Vrable SW
331;339;52,71089224;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;17,93255722;Vráble SW;Vrable SW
332;340;84,25125821;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;9,94326027;Vráble SW;Vrable SW
333;341;51,51224012;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;3,953689442;Vráble SW;Vrable SW
334;342;72,7444956;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;14,36797518;Vráble SW;Vrable SW
335;343;60,31884385;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;6,542180994;Vráble SW;Vrable SW
336;344;40,81689934;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;357,7002093;Vráble SW;Vrable SW
337;345;69,00080325;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;5,315383428;Vráble SW;Vrable SW
555;563;68,63319428;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;20,8464813;Vráble SW;Vrable SW
558;566;83,78093998;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;7,525190364;Vráble SW;Vrable SW
559;567;82,83560306;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;7,173266374;Vráble SW;Vrable SW
560;568;83,89645193;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;14,59852928;Vráble SW;Vrable SW
561;569;102,5774366;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;9,381662111;Vráble SW;Vrable SW
562;570;133,7754486;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;16,72264595;Vráble SW;Vrable SW
563;571;59,35572936;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;12,74238984;Vráble SW;Vrable SW
564;572;67,63646643;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;25,32157281;Vráble SW;Vrable SW
565;573;71,77428751;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;21,03000851;Vráble SW;Vrable SW
679;253;122,2877884;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;20,89060746;Vráble 'VL';Vrable
680;254;156,1970545;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;9,758993068;Vráble 'VL';Vrable
681;255;72,28364137;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;18,49054194;Vráble 'VL';Vrable
682;256;54,89098853;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;22,02382998;Vráble 'VL';Vrable
683;257;71,53343066;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;19,96805655;Vráble 'VL';Vrable
684;258;46,25193321;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;21,2605136;Vráble 'VL';Vrable
685;259;63,44946826;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;33,40393859;Vráble 'VL';Vrable
686;260;54,25411681;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;31,46380425;Vráble 'VL';Vrable
687;261;43,09202299;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;27,53539303;Vráble 'VL';Vrable
688;262;92,76183075;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;25,91799775;Vráble 'VL';Vrable
689;263;77,09723264;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;33,0981201;Vráble 'VL';Vrable
690;264;94,73077003;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;5,001274299;Vráble 'VL';Vrable
691;265;47,60796531;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;20,35128125;Vráble 'VL';Vrable
692;266;42,42275688;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;33,48228702;Vráble 'VL';Vrable
693;267;63,94375456;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;26,77305643;Vráble 'VL';Vrable
694;268;62,16443722;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;18,28202312;Vráble 'VL';Vrable
695;269;36,80041211;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;20,1530669;Vráble 'VL';Vrable
696;270;50,12680546;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;12,7516125;Vráble 'VL';Vrable
697;271;36,71694939;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;24,98942481;Vráble 'VL';Vrable
698;272;81,35659316;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;25,99522318;Vráble 'VL';Vrable
699;273;31,43548448;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;6,917415295;Vráble 'VL';Vrable
700;274;46,21605684;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;9,899286467;Vráble 'VL';Vrable
701;275;98,18898582;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;17,82905617;Vráble 'VL';Vrable
702;276;37,87120003;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;12,76276305;Vráble 'VL';Vrable
703;277;74,409119;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;11,45720019;Vráble 'VL';Vrable
704;278;94,0505446;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;15,82634333;Vráble 'VL';Vrable
705;279;87,14859503;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;16,22828038;Vráble 'VL';Vrable
706;280;48,2424262;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;6,678224967;Vráble 'VL';Vrable
707;281;46,42641925;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;15,20575955;Vráble 'VL';Vrable
708;282;111,7580706;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;25,98460712;Vráble 'VL';Vrable
709;283;52,92090104;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;19,95991027;Vráble 'VL';Vrable
710;284;54,28370704;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;23,02009358;Vráble 'VL';Vrable
711;285;91,23664779;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;18,27549666;Vráble 'VL';Vrable
712;286;47,98003396;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;16,47019914;Vráble 'VL';Vrable
713;287;52,94841822;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;21,10639309;Vráble 'VL';Vrable
714;288;24,39273345;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;15,6071742;Vráble 'VL';Vrable
715;289;69,79863781;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;23,90056581;Vráble 'VL';Vrable
716;290;74,60915924;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;9,494244827;Vráble 'VL';Vrable
717;291;71,87010135;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;15,2077315;Vráble 'VL';Vrable
718;292;123,6016841;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;12,63896088;Vráble 'VL';Vrable
719;293;75,35122907;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;13,36163428;Vráble 'VL';Vrable
720;294;57,18630852;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;9,43641833;Vráble 'VL';Vrable
721;295;45,42064235;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;20,80946988;Vráble 'VL';Vrable
722;296;111,7753437;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;21,80197192;Vráble 'VL';Vrable
723;297;43,42633042;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;359,665695;Vráble 'VL';Vrable
724;298;61,89063379;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;13,28049648;Vráble 'VL';Vrable
725;299;52,80007683;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;19,41940835;Vráble 'VL';Vrable
726;300;66,07164355;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;20,21518593;Vráble 'VL';Vrable
727;301;96,28099997;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;5,158186237;Vráble 'VL';Vrable
728;302;48,5911983;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;31,317701;Vráble 'VL';Vrable
729;303;46,59425614;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;16,17246284;Vráble 'VL';Vrable
730;304;26,10359536;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;25,20527465;Vráble 'VL';Vrable
731;305;35,76248973;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;20,42246474;Vráble 'VL';Vrable
732;306;77,36081888;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;19,46948562;Vráble 'VL';Vrable
733;307;72,5506943;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;6,063859142;Vráble 'VL';Vrable
734;308;28,41943919;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;27,62892004;Vráble 'VL';Vrable
735;309;29,44103339;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;10,52913902;Vráble 'VL';Vrable
736;310;31,28550696;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;23,54164976;Vráble 'VL';Vrable
737;311;60,85920164;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;20,54151015;Vráble 'VL';Vrable
738;312;89,65456435;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;9,564917182;Vráble 'VL';Vrable
739;313;97,8704361;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;16,917412;Vráble 'VL';Vrable
740;314;45,12526173;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;8,978949527;Vráble 'VL';Vrable
741;315;158,9306336;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;16,77249126;Vráble 'VL';Vrable
742;316;70,51357538;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;3,726389355;Vráble 'VL';Vrable
743;317;77,01517169;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;26,32241284;Vráble 'VL';Vrable
744;318;75,45844372;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;12,77696007;Vráble 'VL';Vrable
745;319;57,4177596;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;11,45319319;Vráble 'VL';Vrable
746;320;66,27220591;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;14,22010781;Vráble 'VL';Vrable
747;321;85,6513667;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;26,92521699;Vráble 'VL';Vrable
748;322;50,26286123;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;11,98950298;Vráble 'VL';Vrable
749;323;48,23128159;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;12,55268936;Vráble 'VL';Vrable
750;324;27,78289369;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;21,34621198;Vráble 'VL';Vrable
751;325;63,51793293;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;14,81289186;Vráble 'VL';Vrable
752;326;43,89582012;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;14,80631589;Vráble 'VL';Vrable
753;327;56,03459833;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;4,034853049;Vráble 'VL';Vrable
754;328;59,23727602;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;12,8515113;Vráble 'VL';Vrable
755;329;39,16834533;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;357,7905579;Vráble 'VL';Vrable
756;330;53,33739251;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;13,38595252;Vráble 'VL';Vrable
757;331;41,41864198;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;16,91887773;Vráble 'VL';Vrable
758;332;44,33995343;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;18,83314193;Vráble 'VL';Vrable
759;333;72,37665897;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;22,07813205;Vráble 'VL';Vrable
760;334;56,16015205;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;21,72198561;Vráble 'VL';Vrable
761;335;43,39331037;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;16,32435881;Vráble 'VL';Vrable
762;336;73,07254957;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;4,762712225;Vráble 'VL';Vrable
763;337;44,74862578;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;15,47343468;Vráble 'VL';Vrable
764;338;62,68215398;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;14,09134909;Vráble 'VL';Vrable
765;339;52,71089224;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;17,93255722;Vráble 'VL';Vrable
766;340;84,25125821;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;9,94326027;Vráble 'VL';Vrable
767;341;51,51224012;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;3,953689442;Vráble 'VL';Vrable
768;342;72,7444956;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;14,36797518;Vráble 'VL';Vrable
769;343;60,31884385;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;6,542180994;Vráble 'VL';Vrable
770;344;40,81689934;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;357,7002093;Vráble 'VL';Vrable
771;345;69,00080325;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;5,315383428;Vráble 'VL';Vrable
772;346;56,90759897;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;1,810250807;Vráble 'VL';Vrable
773;347;32,28741808;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;23,78457789;Vráble 'VL';Vrable
774;348;89,67605165;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;18,12788308;Vráble 'VL';Vrable
775;349;36,80970654;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;22,70892544;Vráble 'VL';Vrable
776;350;146,563068;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;21,31913252;Vráble 'VL';Vrable
777;351;156,8152433;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;16,76324382;Vráble 'VL';Vrable
778;352;78,42971929;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;5,441176148;Vráble 'VL';Vrable
779;353;112,4490134;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;2,042997889;Vráble 'VL';Vrable
780;354;104,8914741;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;12,68226915;Vráble 'VL';Vrable
781;355;55,3556066;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;15,71088491;Vráble 'VL';Vrable
782;356;75,33427583;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;19,77433399;Vráble 'VL';Vrable
783;357;74,86001516;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;26,05905411;Vráble 'VL';Vrable
784;358;45,70760986;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;21,21285002;Vráble 'VL';Vrable
785;359;59,35819637;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;21,20323546;Vráble 'VL';Vrable
786;360;57,85174522;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;9,680600483;Vráble 'VL';Vrable
787;361;87,72578763;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;11,04258176;Vráble 'VL';Vrable
788;362;47,54154185;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;24,54127779;Vráble 'VL';Vrable
789;363;45,35974279;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;16,19229166;Vráble 'VL';Vrable
790;364;104,171671;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;13,10808225;Vráble 'VL';Vrable
791;365;86,50272062;vrable_velke_lehemby_total;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' Total;FALSE;14,91812536;Vráble 'VL';Vrable
